"Zone","Rack No.","Bin No.","Location Code","Carton No.","Lot No.","Item No.","Description","UOM","Barcode","Qty","Timestamp"
"B","R2","Bin 2","B-R2-Bin2","CTN-B-0043","LOT-B-0002","TWLBMB 40X60 PEACH","BAMBOO HAND TOWEL","PCS","8907144116333","200","2026-09-05T11:03:39.307Z"
"B","R2","Bin 2","B-R2-Bin2","CTN-B-0041","LOT-B-0002","TWLBMB 40X60 SAND","BAMBOO HAND TOWEL","PCS","8907144116357","200","2026-09-05T11:04:09.027Z"
"B","R2","Bin 3","B-R2-Bin3","CTN-B-0056","LOT-B-0002","TWLBMB 75X150 ASH","BAMBOO BATH TOWEL","PCS","8907144267080","15","2026-09-05T08:48:28.297Z"
"B","R2","Bin 3","B-R2-Bin3","CTN-B-0058","LOT-B-0002","TWLBMB 75X150 ASH","BAMBOO BATH TOWEL","PCS","8907144267080","40","2026-09-05T08:48:57.077Z"
"B","R2","Bin 3","B-R2-Bin3","CTN-B-0056","LOT-B-0002","TWLBMB 75X150 SAND","BAMBOO BATH TOWEL","PCS","8907144267196","11","2026-09-05T08:51:41.232Z"
"B","R2","Bin 3","B-R2-Bin3","CTN-B-0057","LOT-B-0002","TWLBMB 75X150 PE","BAMBOO BATH TOWEL","PCS","8907144267172","47","2026-09-05T08:52:08.895Z"
"B","R2","Bin 3","B-R2-Bin3","CTN-B-0059","LOT-B-0002","TWLBMB 75X150 WT","BAMBOO BATH TOWEL","PCS","8907144267202","50","2026-09-05T08:52:41.964Z"
"B","R2","Bin 3","B-R2-Bin3","CTN-B-0061","LOT-B-0002","TWLBMB 75X150 WT","BAMBOO BATH TOWEL","PCS","8907144267202","50","2026-09-05T08:53:15.914Z"
"B","R2","Bin 3","B-R2-Bin3","CTN-B-0060","LOT-B-0002","TWLBMB 75X150 OLIVE","BAMBOO BATH TOWEL","PCS","8907144267158","50","2026-09-05T08:53:53.407Z"
"B","R2","Bin 3","B-R2-Bin3","CTN-B-0062","LOT-B-0002","TWLBMB 75X150 ORCHD","BAMBOO BATH TOWEL","PCS","8907144267165","50","2026-09-05T08:54:21.635Z"
"B","R2","Bin 4","B-R2-Bin4","CTN-B-0053","LOT-B-0002","TWLBMB 75X150 ASH","BAMBOO BATH TOWEL","PCS","8907144267080","47","2026-09-05T08:32:25.035Z"
"B","R2","Bin 4","B-R2-Bin4","CTN-B-0054","LOT-B-0002","TWLBMB 75X150 MINT","BAMBOO BATH TOWEL","PCS","8907144267141","50","2026-09-05T08:33:12.284Z"
"B","R2","Bin 4","B-R2-Bin4","CTN-B-0055","LOT-B-0002","TWLBMB 75X150 OLIVE","BAMBOO BATH TOWEL","PCS","8907144267158","50","2026-09-05T08:33:40.274Z"
"B","R2","Bin 4","B-R2-Bin4","CTN-B-0006","LOT-B-0002","TWLBMB 33X33 BG","BAMBOO FACE TOWEL","PCS","8907144116388","400","2026-09-07T10:03:33.200Z"
"B","R2","Bin 4","B-R2-Bin4","CTN-B-0009","LOT-B-0001","TWLBMB 33X33 CR","BAMBOO FACE TOWEL","PCS","8907144116395","400","2026-09-07T10:05:16.695Z"
"B","R2","Bin 4","B-R2-Bin4","CTN-B-0010","LOT-B-0001","TWLBMB 33X33 OLIVE","BAMBOO FACE TOWEL","PCS","8907144116449","400","2026-09-07T10:05:50.890Z"
"B","R2","Bin 4","B-R2-Bin4","CTN-B-0012","LOT-B-0002","TWLBMB 33X33 ORCHID","BAMBOO FACE TOWEL","PCS","8907144116456","375","2026-09-07T10:07:58.742Z"
"B","R2","Bin 4","B-R2-Bin4","CTN-B-0012","LOT-B-0001","TWLBMB 33X33 OLIVE","BAMBOO FACE TOWEL","PCS","8907144116449","9","2026-09-07T10:08:36.245Z"
"B","R2","Bin 4","B-R2-Bin4","CTN-B-0013","LOT-B-0002","TWLBMB 33X33 LAV","BAMBOO FACE TOWEL","PCS","8907144116401","133","2026-09-07T10:09:11.598Z"
"B","R2","Bin 4","B-R2-Bin4","CTN-B-0013","LOT-B-0001","TWLBMB 33X33 CR","BAMBOO FACE TOWEL","PCS","8907144116395","154","2026-09-07T10:09:48.254Z"
"B","R2","Bin 4","B-R2-Bin4","CTN-B-0014","LOT-B-0002","TWLBMB 33X33 MINT","BAMBOO FACE TOWEL","PCS","8907144116432","400","2026-09-07T10:10:30.227Z"
"B","R2","Bin 5","B-R2-Bin5","CTN-B-0038","LOT-B-0002","TWLBMB 40X60 WT","BAMBOO HAND TOWEL","PCS","8907144116364","21","2026-09-05T10:57:36.724Z"
"B","R2","Bin 5","B-R2-Bin5","CTN-B-0035","LOT-B-0002","TWLBMB 40X60 ORCHID","BAMBOO HAND TOWEL","PCS","8907144116326","59","2026-09-05T10:59:25.154Z"
"B","R2","Bin 5","B-R2-Bin5","CTN-B-0035","LOT-B-0002","TWLBMB 40X60 LIME","BAMBOO HAND TOWEL","PCS","8907144116272","150","2026-09-05T11:00:01.443Z"
"B","R2","Bin 5","B-R2-Bin5","CTN-B-0038","LOT-B-0002","TWLBMB 40X60 LT BL","BAMBOO HAND TOWEL","PCS","8907144116289","183","2026-09-05T11:00:34.647Z"
"B","R2","Bin 5","B-R2-Bin5","CTN-B-0039","LOT-B-0002","TWLBMB 40X60 S BLUE","BAMBOO HAND TOWEL","PCS","8907144116340","123","2026-09-05T11:01:18.685Z"
"B","R2","Bin 5","B-R2-Bin5","CTN-B-0039","LOT-B-0002","TWLBMB 40X60 SAND","BAMBOO HAND TOWEL","PCS","8907144116357","41","2026-09-05T11:01:49.203Z"
"B","R2","Bin 5","B-R2-Bin5","CTN-B-0040","LOT-B-0002","TWLBMB 40X60 ASH","BAMBOO HAND TOWEL","PCS","8907144116234","200","2026-09-05T11:02:33.551Z"
"B","R2","Bin 6","B-R2-Bin6","CTN-B-0001","LOT-B-0002","TWLBMB 90X180 SAND","BAMBOO BATH TOWEL","PCS","8907144359877","20","2026-09-07T10:12:05.216Z"
"B","R2","Bin 6","B-R2-Bin6","CTN-B-0002","LOT-B-0002","TWLBMB 90X180 SAND","BAMBOO BATH TOWEL","PCS","8907144359877","2","2026-09-07T10:19:13.974Z"
"B","R2","Bin 6","B-R2-Bin6","CTN-B-0006","LOT-B-0002","TWLBMB 90X180 SAND","BAMBOO BATH TOWEL","PCS","8907144359877","20","2026-09-07T10:13:16.805Z"
"B","R2","Bin 6","B-R2-Bin6","CTN-B-0002","LOT-B-0002","TWLBMB 90X180 WT","BAMBOO BATH TOWEL","PCS","8907144359884","11","2026-09-07T10:18:25.597Z"
"B","R2","Bin 6","B-R2-Bin6","CTN-B-0003","LOT-B-0002","TWLBMB 90X180 CR","BAMBOO BATH TOWEL","PCS","8907144359785","20","2026-09-07T10:19:54.677Z"
"B","R2","Bin 6","B-R2-Bin6","CTN-B-0005","LOT-B-0002","TWLBMB 90X180 CR","BAMBOO BATH TOWEL","PCS","8907144359785","20","2026-09-07T10:20:35.510Z"
"B","R2","Bin 6","B-R2-Bin6","CTN-B-0004","LOT-B-0002","TWLBMB 90X180 LT BL","BAMBOO POOL TOWEL","PCS","8907144237502","3","2026-09-07T10:21:27.110Z"
"B","R2","Bin 6","B-R2-Bin6","CTN-B-0008","LOT-B-0002","TWLBMB 90X180 LT BL","BAMBOO POOL TOWEL","PCS","8907144237502","17","2026-09-07T10:22:15.565Z"
"B","R2","Bin 6","B-R2-Bin6","CTN-B-0004","LOT-B-0002","TWLBMB 90X180 BG","BAMBOO BATH TOWEL","PCS","8907144359761","12","2026-09-07T10:23:02.671Z"
"B","R2","Bin 6","B-R2-Bin6","CTN-B-0007","LOT-B-0002","TWLBMB 90X180 S BLU","BAMBOO BATH TOWEL","PCS","8907144359860","21","2026-09-07T10:23:42.638Z"
"B","R2","Bin 7","B-R2-Bin7","CTN-B-0006","LOT-B-0001","TWLBMB 40X60 MINT","BAMBOO HAND TOWEL","PCS","8907144116296","200","2026-08-03T10:49:50.833Z"
"B","R2","Bin 7","B-R2-Bin7","CTN-B-0006","LOT-B-0002","TWLBMB 40X60 S BLUE","BAMBOO HAND TOWEL","PCS","8907144116340","200","2026-09-05T09:15:39.340Z"
"B","R2","Bin 7","B-R2-Bin7","CTN-B-0007","LOT-B-0002","TWLBMB 40X60 ORCHID","BAMBOO HAND TOWEL","PCS","8907144116326","200","2026-09-05T09:16:09.924Z"
"B","R2","Bin 7","B-R2-Bin7","CTN-B-0009","LOT-B-0002","TWLBMB 40X60 MINT","BAMBOO HAND TOWEL","PCS","8907144116296","200","2026-09-05T09:17:25.294Z"
"B","R2","Bin 7","B-R2-Bin7","CTN-B-0010","LOT-B-0002","TWLBMB 40X60 ASH","BAMBOO HAND TOWEL","PCS","8907144116234","193","2026-09-05T09:18:11.204Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0084","LOT-B-0002","TWLBMB 75X150 BG","BAMBOO BATH TOWEL","PCS","8907144267097","50","2026-09-04T07:21:00.907Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0085","LOT-B-0002","TWLBMB 75X150 LIME","BAMBOO BATH TOWEL","PCS","8907144267127","50","2026-09-04T07:32:37.153Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0086","LOT-B-0002","TWLBMB 75X150 SAND","BAMBOO BATH TOWEL","PCS","8907144267196","50","2026-09-04T07:33:08.433Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0094","LOT-B-0002","TWLBMB 75X150 SAND","BAMBOO BATH TOWEL","PCS","8907144267196","50","2026-09-04T07:33:47.121Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0087","LOT-B-0002","TWLBMB 75X150 ASH","BAMBOO BATH TOWEL","PCS","8907144267080","50","2026-09-04T07:34:18.066Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0090","LOT-B-0002","TWLBMB 75X150 ASH","BAMBOO BATH TOWEL","PCS","8907144267080","50","2026-09-04T07:34:54.024Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0091","LOT-B-0002","TWLBMB 75X150 LAV","BAMBOO BATH TOWEL","PCS","8907144267110","50","2026-09-04T07:35:24.624Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0092","LOT-B-0002","TWLBMB 75X150 CR","BAMBOO BATH TOWEL","PCS","8907144267103","50","2026-09-04T07:36:07.152Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0093","LOT-B-0002","TWLBMB 75X150 MINT","BAMBOO BATH TOWEL","PCS","8907144267141","50","2026-09-04T07:36:38.008Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0026","LOT-B-0002","TWLBMB 40X60 OLIVE","BAMBOO HAND TOWEL","PCS","8907144116319","202","2026-09-05T10:45:20.086Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0027","LOT-B-0002","TWLBMB 40X60 SAND","BAMBOO HAND TOWEL","PCS","8907144116357","200","2026-09-05T10:45:43.734Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0028","LOT-B-0002","TWLBMB 40X60 WT","BAMBOO HAND TOWEL","PCS","8907144116364","200","2026-09-05T10:46:11.910Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0030","LOT-B-0002","TWLBMB 40X60 WT","BAMBOO HAND TOWEL","PCS","8907144116364","200","2026-09-05T10:46:46.723Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0029","LOT-B-0002","TWLBMB 40X60 ASH","BAMBOO HAND TOWEL","PCS","8907144116234","124","2026-09-05T10:47:16.640Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0029","LOT-B-1177","TWLBMB 40X60 PEACH","BAMBOO HAND TOWEL","PCS","8907144116333","89","2026-09-05T10:51:03.493Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0032","LOT-B-0002","TWLBMB 40X60 CR","BAMBOO HAND TOWEL","PCS","8907144116258","200","2026-09-05T10:53:31.518Z"
"B","R2","Bin 8","B-R2-Bin8","CTN-B-0033","LOT-B-0002","TWLBMB 40X60 ORCHID","BAMBOO HAND TOWEL","PCS","8907144116326","200","2026-09-05T10:54:03.574Z"
"B","R2","Bin 9","B-R2-Bin9","CTN-B-0049","LOT-B-0002","TWLBMB 75X150 BG","BAMBOO BATH TOWEL","PCS","8907144267097","50","2026-09-05T08:29:02.796Z"
"B","R2","Bin 9","B-R2-Bin9","CTN-B-0050","LOT-B-0002","TWLBMB 75X150 LAV","BAMBOO BATH TOWEL","PCS","8907144267110","50","2026-09-05T08:29:34.315Z"
"B","R2","Bin 9","B-R2-Bin9","CTN-B-0051","LOT-B-0002","TWLBMB 75X150 OLIVE","BAMBOO BATH TOWEL","PCS","8907144267158","50","2026-09-05T08:30:05.474Z"
"B","R2","Bin 9","B-R2-Bin9","CTN-B-0052","LOT-B-0002","TWLBMB 75X150 ASH","BAMBOO BATH TOWEL","PCS","8907144267080","51","2026-09-05T08:30:57.539Z"
"B","R2","Bin 9","B-R2-Bin9","CTN-B-0001","LOT-B-0002","TWLBMB 33X33 ASH","BAMBOO FACE TOWEL","PCS","8907144116371","400","2026-09-07T09:58:10.261Z"
"B","R2","Bin 9","B-R2-Bin9","CTN-B-0004","LOT-B-0002","TWLBMB 33X33 WT","BAMBOO FACE TOWEL","PCS","8907144116500","294","2026-09-07T09:59:16.271Z"
"B","R2","Bin 9","B-R2-Bin9","CTN-B-0003","LOT-B-0002","TWLBMB 33X33 BG","BAMBOO FACE TOWEL","PCS","8907144116388","400","2026-09-07T09:59:53.276Z"
"B","R2","Bin 9","B-R2-Bin9","CTN-B-0004","LOT-B-0002","TWLBMB 33X33 LIME","BAMBOO FACE TOWEL","PCS","8907144116418","117","2026-09-07T10:01:27.376Z"
"B","R2","Bin 9","B-R2-Bin9","CTN-B-0005","LOT-B-0001","TWLBMB 33X33 LT BL","BAMBOO FACE TOWEL","PCS","8907144116425","400","2026-09-07T10:02:09.633Z"
"B","R3","Bin 11","B-R3-Bin11","CTN-B-0024","LOT-B-0001","TW STP 75X150 WTBK","TOWEL LIMITED EDITION","PCS","8907144347973","18","2026-09-07T10:56:45.935Z"
"B","R3","Bin 11","B-R3-Bin11","CTN-B-0060","LOT-B-0001","TW STP 75X150 WTBK","TOWEL LIMITED EDITION","PCS","8907144347973","18","2026-06-26T12:22:49.927Z"
"B","R3","Bin 11","B-R3-Bin11","CTN-B-0063","LOT-B-0001","TW STP 75X150 BKWT","TOWEL LIMITED EDITION","PCS","8907144347980","18","2026-06-26T12:25:42.727Z"
"B","R3","Bin 11","B-R3-Bin11","CTN-B-0065","LOT-B-0001","TW STP 75X150 BKWT","TOWEL LIMITED EDITION","PCS","8907144347980","18","2026-06-26T12:26:16.511Z"
"B","R3","Bin 11","B-R3-Bin11","CTN-B-0066","LOT-B-0001","TW STP 75X150 BKWT","TOWEL LIMITED EDITION","PCS","8907144347980","18","2026-06-26T12:26:44.547Z"
"B","R3","Bin 12","B-R3-Bin12","CTN-B-0015","LOT-B-0001","TW STP 75X150 WTGY","TOWEL LIMITED EDITION","PCS","8907144383216","18","2026-09-07T11:26:53.651Z"
"B","R3","Bin 12","B-R3-Bin12","CTN-B-0007","LOT-B-0001","TW STP 75X150 WTGY","TOWEL LIMITED EDITION","PCS","8907144383216","18","2026-09-07T11:29:58.104Z"
"B","R3","Bin 12","B-R3-Bin12","CTN-B-0003","LOT-B-0001","TW STP 75X150 WTGY","TOWEL LIMITED EDITION","PCS","8907144383216","18","2026-09-07T11:27:54.739Z"
"B","R3","Bin 12","B-R3-Bin12","CTN-B-0001","LOT-B-0001","TW STP 75X150 WTGY","TOWEL LIMITED EDITION","PCS","8907144383216","18","2026-09-07T11:30:20.933Z"
"B","R3","Bin 12","B-R3-Bin12","CTN-B-0027","LOT-B-0001","TW STP 40X60 GYWT","TOWEL LIMITED EDITION","PCS","8907144348048","90","2026-09-07T12:20:06.336Z"
"B","R3","Bin 12","B-R3-Bin12","CTN-B-0029","LOT-B-0001","TW STP 40X60 GYWT","TOWEL LIMITED EDITION","PCS","8907144348048","90","2026-09-07T12:20:38.803Z"
"B","R3","Bin 12","B-R3-Bin12","CTN-B-0030","LOT-B-0001","TW STP 40X60 BKWT","TOWEL LIMITED EDITION","PCS","8907144348031","90","2026-09-07T12:21:20.229Z"
"B","R3","Bin 13","B-R3-Bin13","CTN-B-0031","LOT-B-0001","TW STP 40X60 WTBK","TOWEL LIMITED EDITION","PCS","8907144348024","90","2026-09-07T12:27:28.768Z"
"B","R3","Bin 13","B-R3-Bin13","CTN-B-0013","LOT-B-0001","TW STP 40X60 WTGY","TOWEL LIMITED EDITION","PCS","8907144383223","90","2026-06-27T05:47:21.088Z"
"B","R3","Bin 13","B-R3-Bin13","CTN-B-0025","LOT-B-0001","TW STP 40X60 GYWT","TOWEL LIMITED EDITION","PCS","8907144348048","90","2026-09-07T12:26:36.490Z"
"B","R3","Bin 13","B-R3-Bin13","CTN-B-0032","LOT-B-0001","TW STP 40X60 BKWT","TOWEL LIMITED EDITION","PCS","8907144348031","90","2026-09-07T12:32:32.625Z"
"B","R3","Bin 14","B-R3-Bin14","CTN-B-0068","LOT-B-0001","TW STP 75X150 BKWT","TOWEL LIMITED EDITION","PCS","8907144347980","18","2026-06-26T12:28:45.623Z"
"B","R3","Bin 14","B-R3-Bin14","CTN-B-0070","LOT-B-0001","TW STP 75X150 BKWT","TOWEL LIMITED EDITION","PCS","8907144347980","18","2026-06-26T12:29:19.655Z"
"B","R3","Bin 14","B-R3-Bin14","CTN-B-0071","LOT-B-0001","TW STP 75X150 BKWT","TOWEL LIMITED EDITION","PCS","8907144347980","18","2026-06-26T12:29:54.038Z"
"B","R3","Bin 14","B-R3-Bin14","CTN-B-0074","LOT-B-0001","TW STP 75X150 BKWT","TOWEL LIMITED EDITION","PCS","8907144347980","18","2026-06-26T12:30:23.498Z"
"B","R3","Bin 14","B-R3-Bin14","CTN-B-0069","LOT-B-0001","TW STP 75X150 WTBK","TOWEL LIMITED EDITION","PCS","8907144347973","18","2026-06-26T12:31:30.692Z"
"B","R3","Bin 14","B-R3-Bin14","CTN-B-0072","LOT-B-0001","TW STP 75X150 GYWT","TOWEL LIMITED EDITION","PCS","8907144348000","18","2026-06-26T12:32:20.339Z"
"B","R3","Bin 14","B-R3-Bin14","CTN-B-0073","LOT-B-0001","TW STP 75X150 GYWT","TOWEL LIMITED EDITION","PCS","8907144348000","18","2026-06-26T12:32:49.070Z"
"B","R3","Bin 14","B-R3-Bin14","CTN-B-0075","LOT-B-0001","TW STP 75X150 GYWT","TOWEL LIMITED EDITION","PCS","8907144348000","18","2026-06-26T12:33:15.142Z"
"B","R3","Bin 16","B-R3-Bin16","CTN-B-0009","LOT-B-0001","TWLREST 33X33 FOG","Resort Towel","PCS","8907144124178","199","2026-09-07T06:57:55.089Z"
"B","R3","Bin 16","B-R3-Bin16","CTN-B-0010","LOT-B-0001","TWLREST 33X33 BRCH","Resort Towel","PCS","8907144124154","200","2026-09-07T06:59:05.882Z"
"B","R3","Bin 16","B-R3-Bin16","CTN-B-0012","LOT-B-0001","TWLREST 33X33 ASHR","Resort Towel","PCS","8907144124130","200","2026-09-07T06:59:44.922Z"
"B","R3","Bin 16","B-R3-Bin16","CTN-B-0005","LOT-B-0001","TWLREST 33X33 WT","Resort Towel","PCS","8907144124192","200","2026-09-07T07:00:54.883Z"
"B","R3","Bin 16","B-R3-Bin16","CTN-B-0002","LOT-B-0001","TWLREST 33X33 WT","Resort Towel","PCS","8907144124192","200","2026-09-07T07:01:28.596Z"
"B","R3","Bin 16","B-R3-Bin16","CTN-B-0003","LOT-B-0001","TWLREST 33X33 WT","Resort Towel","PCS","8907144124192","200","2026-09-07T07:01:51.972Z"
"B","R3","Bin 16","B-R3-Bin16","CTN-B-0001","LOT-B-0001","TWLREST 33X33 WT","Resort Towel","PCS","8907144124192","200","2026-09-07T07:02:23.245Z"
"B","R3","Bin 16","B-R3-Bin16","CTN-B-0006","LOT-B-0001","TWLREST 33X33 BG","Resort Towel","PCS","8907144124147","200","2026-09-07T07:03:29.454Z"
"B","R3","Bin 16","B-R3-Bin16","CTN-B-0007","LOT-B-0001","TWLREST 33X33 BG","Resort Towel","PCS","8907144124147","200","2026-09-07T07:04:04.487Z"
"B","R3","Bin 17","B-R3-Bin17","CTN-B-0077","LOT-B-0001","TW STP 75X150 GYWT","TOWEL LIMITED EDITION","PCS","8907144348000","18","2026-06-26T12:34:12.450Z"
"B","R3","Bin 17","B-R3-Bin17","CTN-B-0079","LOT-B-0001","TW STP 75X150 GYWT","TOWEL LIMITED EDITION","PCS","8907144348000","18","2026-06-26T12:34:44.475Z"
"B","R3","Bin 17","B-R3-Bin17","CTN-B-0078","LOT-B-0001","TW STP 75X150 BKWT","TOWEL LIMITED EDITION","PCS","8907144347980","18","2026-06-26T12:35:36.542Z"
"B","R3","Bin 17","B-R3-Bin17","CTN-B-0080","LOT-B-0001","TW STP 75X150 BKWT","TOWEL LIMITED EDITION","PCS","8907144347980","18","2026-06-26T12:36:06.894Z"
"B","R3","Bin 17","B-R3-Bin17","CTN-B-0081","LOT-B-0001","TW STP 75X150 BKWT","TOWEL LIMITED EDITION","PCS","8907144347980","18","2026-06-26T12:36:35.750Z"
"B","R3","Bin 17","B-R3-Bin17","CTN-B-0082","LOT-B-0001","TW STP 75X150 BKWT","TOWEL LIMITED EDITION","PCS","8907144347980","18","2026-06-26T12:37:35.421Z"
"B","R3","Bin 17","B-R3-Bin17","CTN-B-0086","LOT-B-0288","TW STP 75X150 BKWT","TOWEL LIMITED EDITION","PCS","8907144347980","18","2026-06-26T12:38:06.605Z"
"B","R3","Bin 17","B-R3-Bin17","CTN-B-0083","LOT-B-0001","TW STP 75X150 WTBK","TOWEL LIMITED EDITION","PCS","8907144347973","18","2026-06-26T12:38:44.973Z"
"B","R3","Bin 17","B-R3-Bin17","CTN-B-0084","LOT-B-0001","TW STP 75X150 WTBK","TOWEL LIMITED EDITION","PCS","8907144347973","18","2026-06-26T12:39:17.858Z"
"B","R3","Bin 17","B-R3-Bin17","CTN-B-0085","LOT-B-0001","TW STP 75X150 WTBK","TOWEL LIMITED EDITION","PCS","8907144347973","18","2026-06-26T12:39:52.441Z"
"B","R3","Bin 18","B-R3-Bin18","CTN-B-0007","LOT-B-0001","TW STP 40X60 WTBK","TOWEL LIMITED EDITION","PCS","8907144348024","90","2026-06-27T05:50:37.358Z"
"B","R3","Bin 18","B-R3-Bin18","CTN-B-0009","LOT-B-0001","TW STP 40X60 WTBG","TOWEL LIMITED EDITION","PCS","8907144348055","90","2026-06-27T05:52:45.527Z"
"B","R3","Bin 18","B-R3-Bin18","CTN-B-0006","LOT-B-0001","TW STP 40X60 WTBG","TOWEL LIMITED EDITION","PCS","8907144348055","90","2026-06-27T05:53:16.921Z"
"B","R3","Bin 18","B-R3-Bin18","CTN-B-0004","LOT-B-0001","TW STP 40X60 WTGY","TOWEL LIMITED EDITION","PCS","8907144383223","90","2026-06-27T05:54:26.357Z"
"B","R3","Bin 18","B-R3-Bin18","CTN-B-0005","LOT-B-0001","TW STP 40X60 WTGY","TOWEL LIMITED EDITION","PCS","8907144383223","90","2026-06-27T05:54:57.687Z"
"B","R3","Bin 18","B-R3-Bin18","CTN-B-0002","LOT-B-0001","TW STP 40X60 BGWT","TOWEL LIMITED EDITION","PCS","8907144348062","90","2026-06-27T05:56:10.061Z"
"B","R3","Bin 18","B-R3-Bin18","CTN-B-0015","LOT-B-0001","TW STP 40X60 WTBG","TOWEL LIMITED EDITION","PCS","8907144348055","90","2026-09-07T12:38:45.392Z"
"B","R3","Bin 18","B-R3-Bin18","CTN-B-0003","LOT-B-0001","TW STP 40X60 WTBK","TOWEL LIMITED EDITION","PCS","8907144348024","90","2026-09-07T12:39:40.520Z"
"B","R3","Bin 18","B-R3-Bin18","CTN-B-0001","LOT-B-0001","TW STP 40X60 WTBK","TOWEL LIMITED EDITION","PCS","8907144348024","90","2026-09-07T12:41:39.737Z"
"B","R3","Bin 18","B-R3-Bin18","CTN-B-0011","LOT-B-0001","TW STP 40X60 WTGY","TOWEL LIMITED EDITION","PCS","8907144383223","90","2026-09-07T12:42:55.175Z"
"B","R3","Bin 18","B-R3-Bin18","CTN-B-0010","LOT-B-0001","TW STP 40X60 BKWT","TOWEL LIMITED EDITION","PCS","8907144348031","90","2026-09-07T12:44:07.017Z"
"B","R3","Bin 18","B-R3-Bin18","CTN-B-0026","LOT-B-0001","TW STP 40X60 BKWT","TOWEL LIMITED EDITION","PCS","8907144348031","90","2026-09-07T12:45:18.640Z"
"B","R3","Bin 2","B-R3-Bin2","CTN-B-0029","LOT-B-0001","TW STP 75X150 WTGY","TOWEL LIMITED EDITION","PCS","8907144383216","18","2026-06-26T09:58:08.617Z"
"B","R3","Bin 2","B-R3-Bin2","CTN-B-0030","LOT-B-0001","TW STP 75X150 BGWT","TOWEL LIMITED EDITION","PCS","8907144348017","18","2026-06-26T10:00:31.696Z"
"B","R3","Bin 2","B-R3-Bin2","CTN-B-0012","LOT-B-0001","TW STP 75X150 WTGY","TOWEL LIMITED EDITION","PCS","8907144383216","18","2026-09-07T10:29:10.307Z"
"B","R3","Bin 2","B-R3-Bin2","CTN-B-0009","LOT-B-0001","TW STP 75X150 WTGY","TOWEL LIMITED EDITION","PCS","8907144383216","18","2026-09-07T10:28:46.780Z"
"B","R3","Bin 2","B-R3-Bin2","CTN-B-0010","LOT-B-0001","TW STP 75X150 WTGY","TOWEL LIMITED EDITION","PCS","8907144383216","18","2026-09-07T10:28:57.916Z"
"B","R3","Bin 2","B-R3-Bin2","CTN-B-0050","LOT-B-0001","TW STP 75X150 WTBG","TOWEL LIMITED EDITION","PCS","8907144347997","18","2026-09-07T10:30:27.031Z"
"B","R3","Bin 2","B-R3-Bin2","CTN-B-0051","LOT-B-0001","TW STP 75X150 GYWT","TOWEL LIMITED EDITION","PCS","8907144348000","18","2026-09-07T10:30:08.872Z"
"B","R3","Bin 2","B-R3-Bin2","CTN-B-0052","LOT-B-0001","TW STP 75X150 BGWT","TOWEL LIMITED EDITION","PCS","8907144348017","18","2026-09-07T11:10:02.709Z"
"B","R3","Bin 3","B-R3-Bin3","CTN-B-0087","LOT-B-0001","TW STP 75X150 GYWT","TOWEL LIMITED EDITION","PCS","8907144348000","18","2026-06-26T12:55:20.314Z"
"B","R3","Bin 3","B-R3-Bin3","CTN-B-0088","LOT-B-0001","TW STP 75X150 GYWT","TOWEL LIMITED EDITION","PCS","8907144348000","18","2026-06-26T12:55:47.435Z"
"B","R3","Bin 3","B-R3-Bin3","CTN-B-0089","LOT-B-0001","TW STP 75X150 WTBK","TOWEL LIMITED EDITION","PCS","8907144347973","18","2026-06-26T12:56:18.517Z"
"B","R3","Bin 3","B-R3-Bin3","CTN-B-0093","LOT-B-0001","TW STP 75X150 WTBK","TOWEL LIMITED EDITION","PCS","8907144347973","18","2026-06-26T12:56:49.322Z"
"B","R3","Bin 3","B-R3-Bin3","CTN-B-0094","LOT-B-0001","TW STP 75X150 WTBK","TOWEL LIMITED EDITION","PCS","8907144347973","18","2026-06-26T12:57:20.459Z"
"B","R3","Bin 3","B-R3-Bin3","CTN-B-0096","LOT-B-0001","TW STP 75X150 WTBK","TOWEL LIMITED EDITION","PCS","8907144347973","18","2026-06-26T12:57:50.914Z"
"B","R3","Bin 3","B-R3-Bin3","CTN-B-0097","LOT-B-0001","TW STP 75X150 WTBK","TOWEL LIMITED EDITION","PCS","8907144347973","18","2026-06-26T12:58:28.242Z"
"B","R3","Bin 3","B-R3-Bin3","CTN-B-0098","LOT-B-0001","TW STP 75X150 WTBK","TOWEL LIMITED EDITION","PCS","8907144347973","18","2026-06-26T12:58:56.506Z"
